objectid,Reporter,ComName,SciName,OccStatus,ObsDate,DateAcc,DateEnt,DateUp,Location,Latitude,Longitude,Datum,CoordAcc,Method,DataType,LocalOwner,Habitat,Locality,Site,InfestAcre,GrossAcre,Abundance,Density,NumCollect,Percentcov,TreatArea,TreatComm,Quantity,QuantityU,TrapType,NumTraps,Comments,VisitType,CollectTme,Surveyor,RecSource,RecOwner,RecSrcTyp,OrigName,Nativity,Host,Host_Name,VerifyMthd,IDCred,Verified,Reviewer,ReviewDate,OrgSrcID,PID,Voucher,Museum,MuseumRec,Reference
1308487,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44937,-71.57082,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308486,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44949,-71.57076,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308485,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44963,-71.57071,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308484,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44976,-71.57065,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308483,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44992,-71.57059,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308482,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.45003,-71.57057,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308481,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.45119,-71.57044,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308480,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.4513,-71.57043,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308479,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.45056,-71.5598,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308478,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.45049,-71.55967,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308477,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.45043,-71.55955,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308476,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.45023,-71.55908,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308475,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.45016,-71.55893,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308474,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.4501,-71.55876,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308473,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.45004,-71.55862,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308472,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.4493,-71.55451,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308471,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44928,-71.55429,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308470,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44925,-71.55413,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308469,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44923,-71.55393,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308468,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44921,-71.55378,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308467,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44918,-71.5536,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308466,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44915,-71.55344,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308465,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44913,-71.55327,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308464,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44911,-71.55311,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308463,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44909,-71.55297,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308462,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44906,-71.55277,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308461,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44903,-71.55258,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308460,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44901,-71.55241,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308459,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44899,-71.55224,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308458,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44896,-71.55207,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308457,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44894,-71.55188,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308456,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44891,-71.55167,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308455,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44888,-71.5515,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308454,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44881,-71.5509,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308453,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44879,-71.55073,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308452,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44875,-71.55047,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308451,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44872,-71.55021,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308450,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44869,-71.55005,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308449,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44867,-71.54988,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308448,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44842,-71.54802,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308447,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44835,-71.54755,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308446,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44832,-71.54735,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308445,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44822,-71.54662,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308444,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44817,-71.54623,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308443,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44617,-71.53978,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308442,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44611,-71.53964,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308441,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44602,-71.53942,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308440,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44583,-71.53848,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308439,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44581,-71.53833,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308438,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.4458,-71.53816,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308437,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44578,-71.53798,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308436,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44578,-71.53781,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308435,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44578,-71.53752,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308434,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.44578,-71.53735,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308433,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.02613,-71.44706,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308432,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.02699,-71.44767,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308431,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.02712,-71.44774,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308430,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.02723,-71.44782,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308429,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.02825,-71.44844,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308428,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.02839,-71.44852,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308427,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.02852,-71.4486,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308426,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.02863,-71.44867,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308425,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.02879,-71.44876,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308424,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.0296,-71.44927,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308423,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.02974,-71.44935,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308422,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.0299,-71.44945,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308421,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.03016,-71.44961,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308420,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.03065,-71.44991,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308419,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.03077,-71.44998,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308418,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.0309,-71.45007,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308417,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.03103,-71.45015,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308416,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.03117,-71.45024,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308415,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.03133,-71.45034,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308414,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.03147,-71.45042,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308413,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.03158,-71.45049,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308412,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.03173,-71.45057,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308411,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.03191,-71.45068,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308410,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.03207,-71.45078,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308409,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.03221,-71.45086,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308408,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.03232,-71.45094,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308407,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.03245,-71.45104,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
1308406,"Douglas Cygan New Hampshire Department of Agriculture, Markets & Food",glossy buckthorn,Frangula alnus,Positive,1/23/2011,,23-Jan-11,23-Jan-11,"Merrimack, New Hampshire, United States",43.03257,-71.45112,,,,,,,,,,,,,,,,,,,,,,,,,,State Agency,Bulk Data,,Introduced,,,,,Verified,,,,,,,,
